epoch,accuracy,learning_rate,loss,val_accuracy,val_loss
0,0.686970055103302,9.999999747378752e-05,1.098687767982483,0.9235208034515381,0.30798736214637756
1,0.8866583704948425,9.999999747378752e-05,0.37927064299583435,0.9405568838119507,0.20342156291007996
